Ticker,Name,Weight,Shares,Price
DLTH UW Equity,Duluth Holdings Inc,--,--,18.98
RPM UN Equity,RPM International Inc,--,--,89.18
SAFM UW Equity,Sanderson Farms Inc,--,--,186.44
SCHL UW Equity,Scholastic Corp,--,--,37.33
SCL UN Equity,Stepan Co,--,--,119.79
SMG UN Equity,Scotts Miracle-Gro Co/The,--,--,185.6
SENEA UW Equity,Seneca Foods Corp,--,--,52.04
REZI UN Equity,Resideo Technologies Inc,--,--,29.3
SFNC UW Equity,Simmons First National Corp,--,--,28.2
BXMT UN Equity,Blackstone Mortgage Trust Inc,--,--,31.01
SIGI UW Equity,Selective Insurance Group Inc,--,--,79.19
CMO UN Equity,Capstead Mortgage Corp,--,--,6.16
CRD/A UN Equity,Crawford & Co,--,--,9.51
LASR UW Equity,nLight Inc,--,--,36.52
STC UN Equity,Stewart Information Services Corp,--,--,55.48
SIVB UW Equity,SVB Financial Group,--,--,550.01
SMTC UW Equity,Semtech Corp,--,--,66.28
CTO UN Equity,CTO Realty Growth Inc,--,--,54.79
LEN/B UN Equity,Lennar Corp,--,--,81.07
PII UN Equity,Polaris Inc,--,--,133.81
BLBD UQ Equity,Blue Bird Corp,--,--,22.34
SHYF UW Equity,Shyft Group Inc/The,--,--,37.57
PCTY UW Equity,Paylocity Holding Corp,--,--,195.81
STBA UW Equity,S&T Bancorp Inc,--,--,30.05
AWR UN Equity,American States Water Co,--,--,81.39
MRNS UQ Equity,Marinus Pharmaceuticals Inc,--,--,18.74
TNC UN Equity,Tennant Co,--,--,77.28
HQY UW Equity,HealthEquity Inc,--,--,80.85
TMP UA Equity,Tompkins Financial Corp,--,--,74.73
LMNR UW Equity,Limoneira Co,--,--,17.31
TECH UW Equity,Bio-Techne Corp,--,--,455.48
TFX UN Equity,Teleflex Inc,--,--,412.61
ADVM UQ Equity,Adverum Biotechnologies Inc,--,--,3.4
SGMS UW Equity,Scientific Games Corp,--,--,74.99
BLX UN Equity,Bladex,--,--,15.25
TRMB UW Equity,Trimble Inc,--,--,82.73
TRST UW Equity,TrustCo Bank Corp NY,--,--,33.44
TTI UN Equity,TETRA Technologies Inc,--,--,3.84
UBSI UW Equity,United Bankshares Inc/WV,--,--,35.49
ARW UN Equity,Arrow Electronics Inc,--,--,111.99
UFCS UW Equity,United Fire Group Inc,--,--,26.11
PAHC UQ Equity,Phibro Animal Health Corp,--,--,28.78
KMPR UN Equity,Kemper Corp,--,--,71.6
HEI/A UN Equity,HEICO Corp,--,--,126.88
PTCT UW Equity,PTC Therapeutics Inc,--,--,43.35
VST UN Equity,Vistra Corp,--,--,18.34
STON UN Equity,StoneMor Inc,--,--,2.6
VMI UN Equity,Valmont Industries Inc,--,--,230
VICR UW Equity,Vicor Corp,--,--,108.12
VOXX UW Equity,VOXX International Corp,--,--,13.41
DX UN Equity,Dynex Capital Inc,--,--,18.56
TTEK UW Equity,Tetra Tech Inc,--,--,125.11
WTS UN Equity,Watts Water Technologies Inc,--,--,144.53
WBS UN Equity,Webster Financial Corp,--,--,51.21
WDFC UW Equity,WD-40 Co,--,--,255.49
AMBC UN Equity,Ambac Financial Group Inc,--,--,15.25
WERN UW Equity,Werner Enterprises Inc,--,--,44.24
FRBA UQ Equity,First Bank/Hamilton NJ,--,--,13.13
WAFD UW Equity,Washington Federal Inc,--,--,30.48
JW/A UN Equity,John Wiley & Sons Inc,--,--,59.89
WIRE UW Equity,Encore Wire Corp,--,--,73
WRLD UW Equity,World Acceptance Corp,--,--,160.2
WSO UN Equity,Watsco Inc,--,--,286.61
ZBRA UW Equity,Zebra Technologies Corp,--,--,544.35
SKT UN Equity,Tanger Factory Outlet Centers Inc,--,--,18.56
WTTR UN Equity,Select Energy Services Inc,--,--,5.6
PRMW UN Equity,Primo Water Corp,--,--,16.35
SIG UN Equity,Signet Jewelers Ltd,--,--,77.93
AYX UN Equity,Alteryx Inc,--,--,85.07
LTC UN Equity,LTC Properties Inc,--,--,38.9
OHI UN Equity,Omega Healthcare Investors Inc,--,--,37.07
PUMP UN Equity,ProPetro Holding Corp,--,--,8.9
LFUS UW Equity,Littelfuse Inc,--,--,247.45
SM UN Equity,SM Energy Co,--,--,23.97
CHUY UW Equity,Chuy's Holdings Inc,--,--,36.87
PAVM UR Equity,PAVmed Inc,--,--,6.17
CNMD UN Equity,CONMED Corp,--,--,137.8
CRY UN Equity,CryoLife Inc,--,--,28.05
APTS UN Equity,Preferred Apartment Communities Inc,--,--,9.96
AKR UN Equity,Acadia Realty Trust,--,--,22.04
HOME UN Equity,At Home Group Inc,--,--,36.98
RGA UN Equity,Reinsurance Group of America Inc,--,--,113.62
PZZA UW Equity,Papa John's International Inc,--,--,104.97
GEF UN Equity,Greif Inc,--,--,58.82
BYD UN Equity,Boyd Gaming Corp,--,--,59.23
MCRI UW Equity,Monarch Casino & Resort Inc,--,--,63.82
MOV UN Equity,Movado Group Inc,--,--,30.45
FRO UN Equity,Frontline Ltd/Bermuda,--,--,8.87
BFS UN Equity,Saul Centers Inc,--,--,45.74
OPK UW Equity,OPKO Health Inc,--,--,3.93
MHO UN Equity,M/I Homes Inc,--,--,56.89
ROCK UW Equity,Gibraltar Industries Inc,--,--,76.18
GLSI UR Equity,Greenwich Lifesciences Inc,--,--,42.81
AVID UW Equity,Avid Technology Inc,--,--,38.81
UBER UN Equity,Uber Technologies Inc,--,--,50.8
UFPI UW Equity,UFP Industries Inc,--,--,72.04
VRRM UR Equity,Verra Mobility Corp,--,--,15.45
LXP UN Equity,Lexington Realty Trust,--,--,12.21
ONTO UN Equity,Onto Innovation Inc,--,--,70.04
FFIN UW Equity,First Financial Bankshares Inc,--,--,47.92
FWRD UW Equity,Forward Air Corp,--,--,88.67
HAIN UW Equity,Hain Celestial Group Inc/The,--,--,39.38
MAA UN Equity,Mid-America Apartment Communities Inc,--,--,173.97
TWLO UN Equity,Twilio Inc,--,--,394.39
SHOO UW Equity,Steven Madden Ltd,--,--,42.55
TSCO UW Equity,Tractor Supply Co,--,--,186.4
POLY UN Equity,Plantronics Inc,--,--,38.84
MED UN Equity,Medifast Inc,--,--,284.12
CPRT UW Equity,Copart Inc,--,--,136.59
DAKT UW Equity,Daktronics Inc,--,--,6.23
ALB UN Equity,Albemarle Corp,--,--,168.56
IDEX UR Equity,Ideanomics Inc,--,--,2.59
TBI UN Equity,TrueBlue Inc,--,--,26.84
CRDF UR Equity,Cardiff Oncology Inc,--,--,6.58
DSPG UW Equity,DSP Group Inc,--,--,14.95
DAR UN Equity,Darling Ingredients Inc,--,--,66.5
SCSC UW Equity,ScanSource Inc,--,--,26.62
GEF/B UN Equity,Greif Inc,--,--,57.68
FHB UW Equity,First Hawaiian Inc,--,--,28.5
MGNI UW Equity,Magnite Inc,--,--,34.41
EXP UN Equity,Eagle Materials Inc,--,--,139.45
AMRX UN Equity,Amneal Pharmaceuticals Inc,--,--,5.15
COUR UN Equity,Coursera Inc,--,--,40.63
HIW UN Equity,Highwoods Properties Inc,--,--,45.5
CALM UW Equity,Cal-Maine Foods Inc,--,--,34.75
SSD UN Equity,Simpson Manufacturing Co Inc,--,--,110.18
APPH UW Equity,AppHarvest Inc,--,--,15.23
ESS UN Equity,Essex Property Trust Inc,--,--,308.81
GEO UN Equity,GEO Group Inc/The,--,--,6.99
MATW UW Equity,Matthews International Corp,--,--,34.05
CLI UN Equity,Mack-Cali Realty Corp,--,--,17.4
TK UN Equity,Teekay Corp,--,--,3.49
O UN Equity,Realty Income Corp,--,--,68.25
IMAX UN Equity,IMAX Corp,--,--,20.58
NSIT UW Equity,Insight Enterprises Inc,--,--,98.68
NWBI UW Equity,Northwest Bancshares Inc,--,--,13.53
VECO UW Equity,Veeco Instruments Inc,--,--,22.68
ANDE UW Equity,Andersons Inc/The,--,--,29.08
SLGN UW Equity,Silgan Holdings Inc,--,--,41.2
BRKS UW Equity,Brooks Automation Inc,--,--,90.33
ACIW UW Equity,ACI Worldwide Inc,--,--,37.31
RCII UW Equity,Rent-A-Center Inc/TX,--,--,52.33
NATI UW Equity,National Instruments Corp,--,--,42.71
LGF/A UN Equity,Lions Gate Entertainment Corp,--,--,20.46
IART UW Equity,Integra LifeSciences Holdings Corp,--,--,68.96
IBOC UW Equity,International Bancshares Corp,--,--,41.5
HLIT UW Equity,Harmonic Inc,--,--,8.31
WAB UN Equity,Westinghouse Air Brake Technologies Corp,--,--,80.3
RWT UN Equity,Redwood Trust Inc,--,--,11.92
LSI UN Equity,Life Storage Inc,--,--,111.43
NAT UN Equity,Nordic American Tankers Ltd,--,--,3.18
POOL UW Equity,Pool Corp,--,--,464.53
MD UN Equity,MEDNAX Inc,--,--,30.18
CENX UW Equity,Century Aluminum Co,--,--,12.32
AEIS UW Equity,Advanced Energy Industries Inc,--,--,110
MCFE UW Equity,McAfee Corp,--,--,28.68
PHAT UW Equity,Phathom Pharmaceuticals Inc,--,--,34.93
HMPT UW Equity,Home Point Capital Inc,--,--,5.69
CSGS UW Equity,CSG Systems International Inc,--,--,46.57
VMW UN Equity,VMware Inc,--,--,156.77
TTEC UW Equity,TTEC Holdings Inc,--,--,102.67
LORL UW Equity,Loral Space & Communications Inc,--,--,38.75
THG UN Equity,Hanover Insurance Group Inc/The,--,--,135.45
ROAD UW Equity,Construction Partners Inc,--,--,30.65
SWM UN Equity,Schweitzer-Mauduit International Inc,--,--,38.8
HOPE UW Equity,Hope Bancorp Inc,--,--,13.57
HAFC UW Equity,Hanmi Financial Corp,--,--,17.99
MCF UA Equity,Contango Oil & Gas Co,--,--,4.21
ATRS UR Equity,Antares Pharma Inc,--,--,4.59
HUBG UW Equity,Hub Group Inc,--,--,67.09
STRA UW Equity,Strategic Education Inc,--,--,75.98
MASI UW Equity,Masimo Corp,--,--,257.25
HIBB UW Equity,Hibbett Inc,--,--,90.43
AMSF UW Equity,AMERISAFE Inc,--,--,58.46
MFA UN Equity,MFA Financial Inc,--,--,4.56
TGI UN Equity,Triumph Group Inc,--,--,19.84
VMEO UW Equity,Vimeo Inc,--,--,51.07
HLX UN Equity,Helix Energy Solutions Group Inc,--,--,5.41
WTFC UW Equity,Wintrust Financial Corp,--,--,72.59
ADC UN Equity,Agree Realty Corp,--,--,71.71
FORR UW Equity,Forrester Research Inc,--,--,45.82
VSAT UW Equity,Viasat Inc,--,--,48
LAD UN Equity,Lithia Motors Inc,--,--,342.65
PLCE UW Equity,Children's Place Inc/The,--,--,95.09
BJRI UW Equity,BJ's Restaurants Inc,--,--,47.63
OLLI UQ Equity,Ollie's Bargain Outlet Holdings Inc,--,--,86.33
NSP UN Equity,Insperity Inc,--,--,92
KRC UN Equity,Kilroy Realty Corp,--,--,69.03
APO UN Equity,Apollo Global Management Inc,--,--,63.71
SKYW UW Equity,SkyWest Inc,--,--,42.42
SPTN UW Equity,SpartanNash Co,--,--,18.33
UMPQ UW Equity,Umpqua Holdings Corp,--,--,18
CXW UN Equity,CoreCivic Inc,--,--,10.48
OSIS UW Equity,OSI Systems Inc,--,--,99.91
OZK UW Equity,Bank OZK,--,--,41
NGVC UN Equity,Natural Grocers by Vitamin Cottage Inc,--,--,10.77
JBLU UW Equity,JetBlue Airways Corp,--,--,16.57
FIX UN Equity,Comfort Systems USA Inc,--,--,76.22
DS UN Equity,Drive Shack Inc,--,--,3.12
FARO UW Equity,FARO Technologies Inc,--,--,77.65
EPR UN Equity,EPR Properties,--,--,52.36
AMCX UW Equity,AMC Networks Inc,--,--,61.84
PETS UW Equity,PetMed Express Inc,--,--,32.7
POWI UW Equity,Power Integrations Inc,--,--,83.28
BJ UN Equity,BJ's Wholesale Club Holdings Inc,--,--,46.08
XOG UW Equity,Extraction Oil & Gas Inc,--,--,55.81
HI UN Equity,Hillenbrand Inc,--,--,43.34
GEVO UR Equity,Gevo Inc,--,--,6.85
BV UN Equity,BrightView Holdings Inc,--,--,16.11
DRQ UN Equity,Dril-Quip Inc,--,--,31.73
SFL UN Equity,SFL Corp Ltd,--,--,7.67
AMD UW Equity,Advanced Micro Devices Inc,--,--,94.47
TBIO UW Equity,Translate Bio Inc,--,--,28.6
ABR UN Equity,Arbor Realty Trust Inc,--,--,17.72
URI UN Equity,United Rentals Inc,--,--,311.43
KOS UN Equity,Kosmos Energy Ltd,--,--,3.14
MKSI UW Equity,MKS Instruments Inc,--,--,168.27
INGR UN Equity,Ingredion Inc,--,--,91.55
SRDX UW Equity,Surmodics Inc,--,--,53.54
MANH UW Equity,Manhattan Associates Inc,--,--,148.4
HBMD UR Equity,Howard Bancorp Inc,--,--,15.4
BRKL UW Equity,Brookline Bancorp Inc,--,--,14.35
GOGO UW Equity,Gogo Inc,--,--,10.92
MRCY UW Equity,Mercury Systems Inc,--,--,65.97
WDC UW Equity,Western Digital Corp,--,--,69.15
STIM UQ Equity,Neuronetics Inc,--,--,14.46
CPA UN Equity,Copa Holdings SA,--,--,72.23
BRY UW Equity,Berry Corp,--,--,6.51
HSII UW Equity,Heidrick & Struggles International Inc,--,--,41.73
DHT UN Equity,DHT Holdings Inc,--,--,6.49
FOCS UW Equity,Focus Financial Partners Inc,--,--,51.25
HZO UN Equity,MarineMax Inc,--,--,47.07
TENB UW Equity,Tenable Holdings Inc,--,--,42.71
DAL UN Equity,Delta Air Lines Inc,--,--,43.24
KFY UN Equity,Korn Ferry,--,--,67.35
SKX UN Equity,Skechers USA Inc,--,--,49.55
ZNGA UW Equity,Zynga Inc,--,--,11.16
SNBR UW Equity,Sleep Number Corp,--,--,108.43
KIRK UW Equity,Kirkland's Inc,--,--,22.33
UAL UW Equity,United Airlines Holdings Inc,--,--,51.44
CNC UN Equity,Centene Corp,--,--,73.61
CRI UN Equity,Carter's Inc,--,--,102.21
ARR UN Equity,ARMOUR Residential REIT Inc,--,--,11.38
EPAY UW Equity,Bottomline Technologies DE Inc,--,--,37.87
CIM UN Equity,Chimera Investment Corp,--,--,14.93
FLMN UR Equity,Falcon Minerals Corp,--,--,4.92
EWBC UW Equity,East West Bancorp Inc,--,--,69.72
JCOM UW Equity,J2 Global Inc,--,--,140.62
TGH UN Equity,Textainer Group Holdings Ltd,--,--,32.28
RFL UN Equity,Rafael Holdings Inc,--,--,63.1
STMP UW Equity,Stamps.com Inc,--,--,200.74
UCBI UW Equity,United Community Banks Inc/GA,--,--,30.87
ECPG UW Equity,Encore Capital Group Inc,--,--,46.95
CIR UN Equity,CIRCOR International Inc,--,--,30.96
TNK UN Equity,Teekay Tankers Ltd,--,--,14.21
ATNX UW Equity,Athenex Inc,--,--,4.19
RGP UW Equity,Resources Connection Inc,--,--,13.79
SB UN Equity,Safe Bulkers Inc,--,--,3.67
LPI UN Equity,Laredo Petroleum Inc,--,--,84.51
CVLT UW Equity,CommVault Systems Inc,--,--,78.67
IVR UN Equity,Invesco Mortgage Capital Inc,--,--,3.52
ACM UN Equity,AECOM,--,--,62.26
AVAV UW Equity,AeroVironment Inc,--,--,98.25
PMT UN Equity,PennyMac Mortgage Investment Trust,--,--,20.88
STWD UN Equity,Starwood Property Trust Inc,--,--,25.97
GNK UN Equity,Genco Shipping & Trading Ltd,--,--,18.07
TWO UN Equity,Two Harbors Investment Corp,--,--,7.36
GHL UN Equity,Greenhill & Co Inc,--,--,14.61
ARI UN Equity,Apollo Commercial Real Estate Finance In,--,--,15.61
NTUS UW Equity,Natus Medical Inc,--,--,25.3
NTCT UW Equity,NetScout Systems Inc,--,--,28.39
PRFT UW Equity,Perficient Inc,--,--,82.13
SYNA UW Equity,Synaptics Inc,--,--,157.26
STNG UN Equity,Scorpio Tankers Inc,--,--,21.33
UTHR UW Equity,United Therapeutics Corp,--,--,185.27
TDY UN Equity,Teledyne Technologies Inc,--,--,422.33
DKS UN Equity,Dick's Sporting Goods Inc,--,--,97.77
MANT UW Equity,ManTech International Corp/VA,--,--,85.31
SFBS UN Equity,ServisFirst Bancshares Inc,--,--,64.95
CMRE UN Equity,Costamare Inc,--,--,11.6
ENDP UW Equity,Endo International PLC,--,--,4.41
CNXC UW Equity,Concentrix Corp,--,--,161.36
CCMP UW Equity,CMC Materials Inc,--,--,142.86
AAN UN Equity,Aaron's Co Inc/The,--,--,31.13
OMCL UW Equity,Omnicell Inc,--,--,151.21
ITGR UN Equity,Integer Holdings Corp,--,--,93.53
PNFP UW Equity,Pinnacle Financial Partners Inc,--,--,86.14
TTMI UW Equity,TTM Technologies Inc,--,--,14.21
NOG UA Equity,Northern Oil and Gas Inc,--,--,20.15
GPN UN Equity,Global Payments Inc,--,--,192.85
NTGR UW Equity,NETGEAR Inc,--,--,37.21
RUTH UW Equity,Ruth's Hospitality Group Inc,--,--,22.91
BHR UN Equity,Braemar Hotels & Resorts Inc,--,--,6.05
CIO UN Equity,City Office REIT Inc,--,--,12.59
APTV UN Equity,Aptiv PLC,--,--,157.6
SNX UN Equity,SYNNEX Corp,--,--,116.37
ALGN UW Equity,Align Technology Inc,--,--,604.67
CVGW UW Equity,Calavo Growers Inc,--,--,62.38
CPRI UN Equity,Capri Holdings Ltd,--,--,54.8
FSP UA Equity,Franklin Street Properties Corp,--,--,5.27
AYI UN Equity,Acuity Brands Inc,--,--,170.01
CCRN UW Equity,Cross Country Healthcare Inc,--,--,15.78
AMN UN Equity,AMN Healthcare Services Inc,--,--,97.82
CPSI UW Equity,Computer Programs and Systems Inc,--,--,32.94
ONCT UR Equity,Oncternal Therapeutics Inc,--,--,4.52
LKQ UW Equity,LKQ Corp,--,--,49.46
BSIG UN Equity,Brightsphere Investment Group Inc,--,--,23.99
SCOR UW Equity,comScore Inc,--,--,4.74
BGFV UW Equity,Big 5 Sporting Goods Corp,--,--,24.03
NUVA UW Equity,NuVasive Inc,--,--,66.86
IMXI UR Equity,International Money Express Inc,--,--,15.55
CMP UN Equity,Compass Minerals International Inc,--,--,59.25
ENS UN Equity,EnerSys,--,--,96.15
CEVA UW Equity,CEVA Inc,--,--,45.63
ASB UN Equity,Associated Banc-Corp,--,--,19.87
SAFT UW Equity,Safety Insurance Group Inc,--,--,77.6
RRGB UW Equity,Red Robin Gourmet Burgers Inc,--,--,33.01
NPO UN Equity,EnPro Industries Inc,--,--,94.6
PCSB UR Equity,PCSB Financial Corp,--,--,17.87
PFS UN Equity,Provident Financial Services Inc,--,--,22.11
DTM UN Equity,DT Midstream Inc,--,--,43
PRAA UW Equity,PRA Group Inc,--,--,38.27
WW UW Equity,WW International Inc,--,--,36.44
KDNY UW Equity,Chinook Therapeutics Inc,--,--,13.8
EQIX UW Equity,Equinix Inc,--,--,819.11
MOH UN Equity,Molina Healthcare Inc,--,--,255.66
PIPR UN Equity,Piper Sandler Cos,--,--,128.51
BGS UN Equity,B&G Foods Inc,--,--,30.89
INFO UN Equity,IHS Markit Ltd,--,--,114.11
UPWK UW Equity,Upwork Inc,--,--,58.36
SBNY UW Equity,Signature Bank/New York NY,--,--,241.17
ACC UN Equity,American Campus Communities Inc,--,--,48.54
FPI UN Equity,Farmland Partners Inc,--,--,12.36
TXRH UW Equity,Texas Roadhouse Inc,--,--,95.59
MRSN UW Equity,Mersana Therapeutics Inc,--,--,12.97
EXR UN Equity,Extra Space Storage Inc,--,--,170.84
MPW UN Equity,Medical Properties Trust Inc,--,--,20.38
DRH UN Equity,DiamondRock Hospitality Co,--,--,9.47
NP UN Equity,Neenah Inc,--,--,51.25
MPWR UW Equity,Monolithic Power Systems Inc,--,--,383.46
BDC UN Equity,Belden Inc,--,--,50
W UN Equity,Wayfair Inc,--,--,306.5
RVI UN Equity,Retail Value Inc,--,--,21.96
HAYN UW Equity,Haynes International Inc,--,--,35
LQDT UW Equity,Liquidity Services Inc,--,--,22.61
HOMB UW Equity,Home BancShares Inc/AR,--,--,23.79
UE UN Equity,Urban Edge Properties,--,--,18.98
AMTB UW Equity,Amerant Bancorp Inc,--,--,21.26
PBH UN Equity,Prestige Consumer Healthcare Inc,--,--,51.79
KOP UN Equity,Koppers Holdings Inc,--,--,31.16
WEX UN Equity,WEX Inc,--,--,197.36
LHCG UW Equity,LHC Group Inc,--,--,206.84
TXG UW Equity,10X Genomics Inc,--,--,192.14
ZUMZ UW Equity,Zumiez Inc,--,--,49.27
HQI UR Equity,HireQuest Inc,--,--,18.16
THS UN Equity,TreeHouse Foods Inc,--,--,44.92
EBS UN Equity,Emergent BioSolutions Inc,--,--,61.67
IRBT UW Equity,iRobot Corp,--,--,89.14
CROX UW Equity,Crocs Inc,--,--,113.63
UAA UN Equity,Under Armour Inc,--,--,21.07
EHTH UW Equity,eHealth Inc,--,--,56.37
ALGT UW Equity,Allegiant Travel Co,--,--,191.28
KALU UW Equity,Kaiser Aluminum Corp,--,--,117.79
CRMD UQ Equity,CorMedix Inc,--,--,6.67
SMCI UW Equity,Super Micro Computer Inc,--,--,34.6
IBKR UW Equity,Interactive Brokers Group Inc,--,--,64.51
MNMD UR Equity,Mind Medicine MindMed Inc,--,--,3.35
EIG UN Equity,Employers Holdings Inc,--,--,42.7
LL UN Equity,Lumber Liquidators Holdings Inc,--,--,20.42
ATOM UR Equity,Atomera Inc,--,--,21.09
ENSG UW Equity,Ensign Group Inc/The,--,--,88.04
UHAL UW Equity,AMERCO,--,--,584.02
MSCI UN Equity,MSCI Inc,--,--,550.02
APEI UW Equity,American Public Education Inc,--,--,28.51
JBT UN Equity,John Bean Technologies Corp,--,--,133.89
NX UN Equity,Quanex Building Products Corp,--,--,23.7
IPI UN Equity,Intrepid Potash Inc,--,--,31.34
FAF UN Equity,First American Financial Corp,--,--,61.97
ENTA UW Equity,Enanta Pharmaceuticals Inc,--,--,43.72
EXPI UQ Equity,eXp World Holdings Inc,--,--,39.01
CLW UN Equity,Clearwater Paper Corp,--,--,28.58
KRA UN Equity,Kraton Corp,--,--,36.37
FBHS UN Equity,Fortune Brands Home & Security Inc,--,--,97.26
INOV UW Equity,Inovalon Holdings Inc,--,--,34.03
ARGO UN Equity,Argo Group International Holdings Ltd,--,--,50.54
TCX UR Equity,Tucows Inc,--,--,80.09
NVTA UN Equity,Invitae Corp,--,--,33.24
DOMO UQ Equity,Domo Inc,--,--,81.91
KDMN UW Equity,Kadmon Holdings Inc,--,--,3.87
NRC UW Equity,National Research Corp,--,--,47.37
NEXI UQ Equity,NexImmune Inc,--,--,14.39
SITM UQ Equity,SiTime Corp,--,--,121.98
TLIS UQ Equity,Talis Biomedical Corp,--,--,9.94
SRT UN Equity,StarTek Inc,--,--,7.08
ZEN UN Equity,Zendesk Inc,--,--,148.52
TSE UN Equity,Trinseo SA,--,--,56.5
NLS UN Equity,Nautilus Inc,--,--,16.52
VNT UN Equity,Vontier Corp,--,--,32.31
OCGN UR Equity,Ocugen Inc,--,--,7.53
SIEN UW Equity,Sientra Inc,--,--,7.86
CPF UN Equity,Central Pacific Financial Corp,--,--,25.29
IBCP UW Equity,Independent Bank Corp/MI,--,--,21.09
WNC UN Equity,Wabash National Corp,--,--,14.1
AROW UW Equity,Arrow Financial Corp,--,--,35.87
YELL UW Equity,Yellow Corp,--,--,6.26
PAYC UN Equity,Paycom Software Inc,--,--,388.08
AEVA UN Equity,Aeva Technologies Inc,--,--,10.3
ACEL UN Equity,Accel Entertainment Inc,--,--,11.41
FBC UN Equity,Flagstar Bancorp Inc,--,--,42.18
GBT UW Equity,Global Blood Therapeutics Inc,--,--,33.44
FOE UN Equity,Ferro Corp,--,--,21.45
HOV UN Equity,Hovnanian Enterprises Inc,--,--,92.83
ONB UW Equity,Old National Bancorp/IN,--,--,17.11
ACLS UW Equity,Axcelis Technologies Inc,--,--,38.69
BSET UW Equity,Bassett Furniture Industries Inc,--,--,25.27
MTOR UN Equity,Meritor Inc,--,--,22.82
IEA UR Equity,Infrastructure and Energy Alternatives I,--,--,11.82
CIX UA Equity,CompX International Inc,--,--,20.87
BY UN Equity,Byline Bancorp Inc,--,--,22.46
IBEX UQ Equity,IBEX Holdings Ltd,--,--,19.5
ROKU UW Equity,Roku Inc,--,--,435.18
PLAB UW Equity,Photronics Inc,--,--,12.64
DCPH UW Equity,Deciphera Pharmaceuticals Inc,--,--,35.32
AUD UN Equity,Entercom Communications Corp,--,--,4.14
MIC UN Equity,Macquarie Infrastructure Corp,--,--,38.78
BIPC UN Equity,Brookfield Infrastructure Corp,--,--,79.95
RIDE UW Equity,Lordstown Motors Corp,--,--,9.31
FHTX UQ Equity,Foghorn Therapeutics Inc,--,--,10.55
MDCA UW Equity,MDC Partners Inc,--,--,5.97
CI UN Equity,Cigna Corp,--,--,235.24
CSTM UN Equity,Constellium SE,--,--,18.75
IOSP UW Equity,Innospec Inc,--,--,88.57
CLVT UN Equity,Clarivate PLC,--,--,27.09
ECOM UN Equity,ChannelAdvisor Corp,--,--,25.23
JAMF UW Equity,Jamf Holding Corp,--,--,34
GLNG UW Equity,Golar LNG Ltd,--,--,13.61
URG UA Equity,Ur-Energy Inc,--,--,1.3
ALSN UN Equity,Allison Transmission Holdings Inc,--,--,39.72
AGNC UW Equity,AGNC Investment Corp,--,--,16.86
AOSL UW Equity,Alpha & Omega Semiconductor Ltd,--,--,29.04
GRPN UW Equity,Groupon Inc,--,--,42.77
OBNK UW Equity,Origin Bancorp Inc,--,--,41.38
MTSI UW Equity,MACOM Technology Solutions Holdings Inc,--,--,61.91
CLVS UW Equity,Clovis Oncology Inc,--,--,5.59
CCO UN Equity,Clear Channel Outdoor Holdings Inc,--,--,2.45
ATOS UR Equity,Atossa Therapeutics Inc,--,--,5.69
STOK UW Equity,Stoke Therapeutics Inc,--,--,33.27
FOA UN Equity,Finance Of America Cos Inc,--,--,7.5
VMD UR Equity,Viemed Healthcare Inc,--,--,7.25
CDLX UQ Equity,Cardlytics Inc,--,--,121
COHR UW Equity,Coherent Inc,--,--,262.57
HLI UN Equity,Houlihan Lokey Inc,--,--,82.25
MSBI UW Equity,Midland States Bancorp Inc,--,--,25.02
CSSE UQ Equity,Chicken Soup For The Soul Entertainment,--,--,39.32
MSON UQ Equity,Misonix Inc,--,--,21.26
BZH UN Equity,Beazer Homes USA Inc,--,--,18.23
LNT UW Equity,Alliant Energy Corp,--,--,56.39
HCCI UW Equity,Heritage-Crystal Clean Inc,--,--,29.3
WETF UW Equity,WisdomTree Investments Inc,--,--,6.31
CSII UW Equity,Cardiovascular Systems Inc,--,--,42.54
HRTX UR Equity,Heron Therapeutics Inc,--,--,14.42
GLT UN Equity,Glatfelter Corp,--,--,13.91
ICPT UW Equity,Intercept Pharmaceuticals Inc,--,--,19.04
ASTE UW Equity,Astec Industries Inc,--,--,59.56
XONE UW Equity,ExOne Co/The,--,--,20.23
PGTI UN Equity,PGT Innovations Inc,--,--,22.5
YETI UN Equity,YETI Holdings Inc,--,--,91.86
CARR UN Equity,Carrier Global Corp,--,--,48.17
EPZM UW Equity,Epizyme Inc,--,--,7.63
OTIS UN Equity,Otis Worldwide Corp,--,--,82.25
ACAD UW Equity,ACADIA Pharmaceuticals Inc,--,--,24.13
KEYS UN Equity,Keysight Technologies Inc,--,--,154.16
AVNS UN Equity,Avanos Medical Inc,--,--,36.81
IBTX UW Equity,Independent Bank Group Inc,--,--,71.66
KE UW Equity,Kimball Electronics Inc,--,--,21.05
SRPT UW Equity,Sarepta Therapeutics Inc,--,--,73.23
NATH UW Equity,Nathan's Famous Inc,--,--,70.53
CECE UW Equity,CECO Environmental Corp,--,--,7.12
BOOT UN Equity,Boot Barn Holdings Inc,--,--,82.79
CASH UW Equity,Meta Financial Group Inc,--,--,49.92
IOVA UQ Equity,Iovance Biotherapeutics Inc,--,--,25.64
TRU UN Equity,TransUnion,--,--,112.45
ITIC UW Equity,Investors Title Co,--,--,173.315
CENT UW Equity,Central Garden & Pet Co,--,--,51.1
MLAB UW Equity,Mesa Laboratories Inc,--,--,273.45
GNL UN Equity,Global Net Lease Inc,--,--,18.78
UI UN Equity,Ubiquiti Inc,--,--,305.76
