Ticker,Name,Weight,Shares,Price
HZNP UW Equity,Horizon Therapeutics Plc,--,--,95.92
EVR UN Equity,Evercore Inc,--,--,137.9
HWBK UW Equity,Hawthorn Bancshares Inc,--,--,22.36
CIZN UQ Equity,Citizens Holding Co,--,--,18.84
WOW UN Equity,WideOpenWest Inc,--,--,18.24
CNNE UN Equity,Cannae Holdings Inc,--,--,34.69
FISI UW Equity,Financial Institutions Inc,--,--,30.45
SFIX UW Equity,Stitch Fix Inc,--,--,61.5
SAIL UN Equity,Sailpoint Technologies Holdings Inc,--,--,52.27
AGLE UQ Equity,Aeglea BioTherapeutics Inc,--,--,7.83
EOLS UQ Equity,Evolus Inc,--,--,13.35
SFST UQ Equity,Southern First Bancshares Inc,--,--,53.73
IMMR UW Equity,Immersion Corp,--,--,8.59
MOFG UW Equity,MidWestOne Financial Group Inc,--,--,29.93
HSTM UW Equity,HealthStream Inc,--,--,28.23
OMF UN Equity,OneMain Holdings Inc,--,--,61.44
VEEV UN Equity,Veeva Systems Inc,--,--,312.44
DNOW UN Equity,NOW Inc,--,--,9.59
KTOS UW Equity,Kratos Defense & Security Solutions Inc,--,--,27.61
PLUG UR Equity,Plug Power Inc,--,--,31.85
BGCP UW Equity,BGC Partners Inc,--,--,5.96
ATRA UW Equity,Atara Biotherapeutics Inc,--,--,16.35
PFSW UR Equity,PFSweb Inc,--,--,7.63
LIND UR Equity,Lindblad Expeditions Holdings Inc,--,--,16.19
BRKR UW Equity,Bruker Corp,--,--,74.54
TSC UW Equity,TriState Capital Holdings Inc,--,--,21.23
AGEN UR Equity,Agenus Inc,--,--,5.37
WTI UN Equity,W&T Offshore Inc,--,--,4.97
ABG UN Equity,Asbury Automotive Group Inc,--,--,169.01
DVAX UR Equity,Dynavax Technologies Corp,--,--,9.2
RBNC UR Equity,Reliant Bancorp Inc,--,--,28
EGAN UR Equity,eGain Corp,--,--,11.75
FORM UW Equity,FormFactor Inc,--,--,35.62
HHC UN Equity,Howard Hughes Corp/The,--,--,99.59
H UN Equity,Hyatt Hotels Corp,--,--,81.09
BLDR UW Equity,Builders FirstSource Inc,--,--,45.21
AGFS UW Equity,AgroFresh Solutions Inc,--,--,2.09
WD UN Equity,Walker & Dunlop Inc,--,--,107.17
WWE UN Equity,World Wrestling Entertainment Inc,--,--,59.94
TXMD UW Equity,TherapeuticsMD Inc,--,--,1.2
CNDT UW Equity,Conduent Inc,--,--,7.59
GAIA UQ Equity,Gaia Inc,--,--,11.92
IRTC UW Equity,iRhythm Technologies Inc,--,--,67.32
PRVB UW Equity,Provention Bio Inc,--,--,9.12
DZSI UR Equity,DZS Inc,--,--,22.46
ARRY UQ Equity,Array Technologies Inc,--,--,15.78
MGI UW Equity,MoneyGram International Inc,--,--,10.17
RPRX UW Equity,Royalty Pharma PLC,--,--,42.58
ENTG UW Equity,Entegris Inc,--,--,117.75
ENV UN Equity,Envestnet Inc,--,--,78.96
FBMS UQ Equity,First Bancshares Inc/The,--,--,38.02
EFSC UW Equity,Enterprise Financial Services Corp,--,--,46.96
FSBW UR Equity,FS Bancorp Inc,--,--,71.41
APPS UR Equity,Digital Turbine Inc,--,--,77.5
EBMT UQ Equity,Eagle Bancorp Montana Inc,--,--,23.23
FLNT UQ Equity,Fluent Inc,--,--,2.91
ACCD UW Equity,Accolade Inc,--,--,52.91
NXRT UN Equity,NexPoint Residential Trust Inc,--,--,55.05
ARL UN Equity,American Realty Investors Inc,--,--,9.71
RIGL UW Equity,Rigel Pharmaceuticals Inc,--,--,4.54
APPN UQ Equity,Appian Corp,--,--,139.51
LMNX UW Equity,Luminex Corp,--,--,36.75
NYMT UW Equity,New York Mortgage Trust Inc,--,--,4.54
EXEL UW Equity,Exelixis Inc,--,--,23.42
LXRX UW Equity,Lexicon Pharmaceuticals Inc,--,--,5.72
COTY UN Equity,Coty Inc,--,--,9.44
FDBC UQ Equity,Fidelity D&D Bancorp Inc,--,--,57.88
CHCT UN Equity,Community Healthcare Trust Inc,--,--,48.28
PXLW UQ Equity,Pixelworks Inc,--,--,3.41
BHLB UN Equity,Berkshire Hills Bancorp Inc,--,--,27.88
ARNA UW Equity,Arena Pharmaceuticals Inc,--,--,73.34
INVH UN Equity,Invitation Homes Inc,--,--,37.95
RVP UA Equity,Retractable Technologies Inc,--,--,11.34
LAUR UW Equity,Laureate Education Inc,--,--,15
ZYXI UR Equity,Zynex Inc,--,--,15.96
LTHM UN Equity,Livent Corp,--,--,18.01
HBIO UQ Equity,Harvard Bioscience Inc,--,--,7.75
WVE UQ Equity,WaVe Life Sciences Ltd,--,--,7.05
CUE UR Equity,Cue Biopharma Inc,--,--,13.46
EXAS UR Equity,Exact Sciences Corp,--,--,128.57
USLM UW Equity,United States Lime & Minerals Inc,--,--,139.33
CCOI UW Equity,Cogent Communications Holdings Inc,--,--,77.98
OSTK UQ Equity,Overstock.com Inc,--,--,93.43
ESPR UQ Equity,Esperion Therapeutics Inc,--,--,23.68
NSTG UQ Equity,NanoString Technologies Inc,--,--,67.52
FLWS UW Equity,1-800-Flowers.com Inc,--,--,33.68
PRAX UW Equity,Praxis Precision Medicines Inc,--,--,20.1
ALGS UW Equity,Aligos Therapeutics Inc,--,--,26.79
TTGT UQ Equity,TechTarget Inc,--,--,79.1
EAR UW Equity,Eargo Inc,--,--,38.03
PYPL UW Equity,PayPal Holdings Inc,--,--,289.6
FTDR UW Equity,frontdoor Inc,--,--,50.14
RCM UW Equity,R1 RCM Inc,--,--,22.65
IRWD UW Equity,Ironwood Pharmaceuticals Inc,--,--,13.1
ENVA UN Equity,Enova International Inc,--,--,34.79
CPRX UR Equity,Catalyst Pharmaceuticals Inc,--,--,6.05
SLCT UQ Equity,Select Bancorp Inc,--,--,17.05
NBSE UR Equity,NeuBase Therapeutics Inc,--,--,5.35
AXTA UN Equity,Axalta Coating Systems Ltd,--,--,30.91
EME UN Equity,EMCOR Group Inc,--,--,123.63
SGEN UW Equity,Seagen Inc,--,--,157.18
IAA UN Equity,IAA Inc,--,--,54.7
NTLA UQ Equity,Intellia Therapeutics Inc,--,--,88.83
WPC UN Equity,WP Carey Inc,--,--,77.53
XHR UN Equity,Xenia Hotels & Resorts Inc,--,--,19.17
AXON UW Equity,Axon Enterprise Inc,--,--,172.18
UBX UW Equity,UNITY Biotechnology Inc,--,--,4.34
WNEB UW Equity,Western New England Bancorp Inc,--,--,8.03
SPNS UW Equity,Sapiens International Corp NV,--,--,27.07
CORT UR Equity,Corcept Therapeutics Inc,--,--,22.74
WHG UN Equity,Westwood Holdings Group Inc,--,--,21.62
IPGP UW Equity,IPG Photonics Corp,--,--,210.98
AWI UN Equity,Armstrong World Industries Inc,--,--,105.9
QNST UW Equity,QuinStreet Inc,--,--,18.64
PKBK UR Equity,Parke Bancorp Inc,--,--,19.98
CUTR UW Equity,Cutera Inc,--,--,47.78
CSOD UW Equity,Cornerstone OnDemand Inc,--,--,52.41
OLMA UW Equity,Olema Pharmaceuticals Inc,--,--,30.06
NGMS UQ Equity,NEOGAMES SA,--,--,61.29
MEIP UR Equity,MEI Pharma Inc,--,--,3.25
TLS UQ Equity,Telos Corp,--,--,34.23
MNKD UQ Equity,MannKind Corp,--,--,4.74
HCI UN Equity,HCI Group Inc,--,--,98.42
NLSN UN Equity,Nielsen Holdings PLC,--,--,25.32
TARS UW Equity,Tarsus Pharmaceuticals Inc,--,--,29.5
SBT UR Equity,Sterling Bancorp Inc/MI,--,--,4.58
EQBK UW Equity,Equity Bancshares Inc,--,--,32.25
SCPH UW Equity,scPharmaceuticals Inc,--,--,5.54
VYGR UW Equity,Voyager Therapeutics Inc,--,--,4.35
TIG UW Equity,Trean Insurance Group Inc,--,--,15.32
RLAY UQ Equity,Relay Therapeutics Inc,--,--,35.91
DXCM UW Equity,Dexcom Inc,--,--,430.36
CTSO UR Equity,CytoSorbents Corp,--,--,7.71
BCBP UQ Equity,BCB Bancorp Inc,--,--,13.31
SBRA UW Equity,Sabra Health Care REIT Inc,--,--,18.62
MNTV UW Equity,Momentive Global Inc,--,--,21.64
CDXS UW Equity,Codexis Inc,--,--,22.54
PLAN UN Equity,Anaplan Inc,--,--,55.28
ALLO UW Equity,Allogene Therapeutics Inc,--,--,24.18
PODD UW Equity,Insulet Corp,--,--,278.34
CTT UN Equity,CatchMark Timber Trust Inc,--,--,11.99
CYTK UW Equity,Cytokinetics Inc,--,--,22.5
LCI UN Equity,Lannett Co Inc,--,--,4.94
NNI UN Equity,Nelnet Inc,--,--,76.44
SAIA UW Equity,Saia Inc,--,--,211.88
KNSL UW Equity,Kinsale Capital Group Inc,--,--,162.07
PRTK UQ Equity,Paratek Pharmaceuticals Inc,--,--,7.01
WLK UN Equity,Westlake Chemical Corp,--,--,91.3
RUSHB UW Equity,Rush Enterprises Inc,--,--,36.2
ESGR UW Equity,Enstar Group Ltd,--,--,235.38
GTS UN Equity,Triple-S Management Corp,--,--,23.26
ACTG UW Equity,Acacia Research Corp,--,--,6.51
NPTN UN Equity,NeoPhotonics Corp,--,--,10.54
GTT UN Equity,GTT Communications Inc,--,--,3.09
PRGO UN Equity,Perrigo Co PLC,--,--,46.88
LMAT UQ Equity,LeMaitre Vascular Inc,--,--,63.33
GOOD UW Equity,Gladstone Commercial Corp,--,--,22.6
TOWN UW Equity,Towne Bank/Portsmouth VA,--,--,31.79
MODV UW Equity,ModivCare Inc,--,--,174.57
ALNY UW Equity,Alnylam Pharmaceuticals Inc,--,--,175.39
CADE UN Equity,Cadence BanCorp,--,--,21.62
HCC UN Equity,Warrior Met Coal Inc,--,--,17.74
NESR UR Equity,National Energy Services Reunited Corp,--,--,14.7
TPX UN Equity,Tempur Sealy International Inc,--,--,38.77
PRAH UW Equity,PRA Health Sciences Inc,--,--,169.22
MRLN UW Equity,Marlin Business Services Corp,--,--,22.78
ARMK UN Equity,Aramark,--,--,38.56
HLT UN Equity,Hilton Worldwide Holdings Inc,--,--,124.48
NETI UN Equity,Eneti Inc,--,--,19.14
FRME UW Equity,First Merchants Corp,--,--,43.47
CONN UW Equity,Conn's Inc,--,--,26.01
FLXN UQ Equity,Flexion Therapeutics Inc,--,--,9.22
EGRX UQ Equity,Eagle Pharmaceuticals Inc/DE,--,--,44.12
CMPR UW Equity,Cimpress PLC,--,--,106.7
PRI UN Equity,Primerica Inc,--,--,155.38
RMR UR Equity,RMR Group Inc/The,--,--,39.91
CMCT UQ Equity,CIM Commercial Trust Corp,--,--,9.43
HON UW Equity,Honeywell International Inc,--,--,218.74
KRO UN Equity,Kronos Worldwide Inc,--,--,14.61
TDOC UN Equity,Teladoc Health Inc,--,--,165.1
HTH UN Equity,Hilltop Holdings Inc,--,--,37.31
LUNA UR Equity,Luna Innovations Inc,--,--,10.92
PLRX UW Equity,Pliant Therapeutics Inc,--,--,29.3
CDW UW Equity,CDW Corp/DE,--,--,171.77
TCMD UQ Equity,Tactile Systems Technology Inc,--,--,57
UCTT UW Equity,Ultra Clean Holdings Inc,--,--,52.88
TBPH UQ Equity,Theravance Biopharma Inc,--,--,15.6
CTRE UW Equity,CareTrust REIT Inc,--,--,23.91
ASGN UN Equity,ASGN Inc,--,--,98.4
AKTS UR Equity,Akoustis Technologies Inc,--,--,10.9
KTB UN Equity,Kontoor Brands Inc,--,--,55.75
SLNO UR Equity,Soleno Therapeutics Inc,--,--,1.18
LRN UN Equity,Stride Inc,--,--,32.39
KIN UR Equity,Kindred Biosciences Inc,--,--,9.13
CPS UN Equity,Cooper-Standard Holdings Inc,--,--,27.91
CDAY UN Equity,Ceridian HCM Holding Inc,--,--,98.05
BXS UN Equity,BancorpSouth Bank,--,--,29.01
CBSH UW Equity,Commerce Bancshares Inc/MO,--,--,75.82
TRMK UW Equity,Trustmark Corp,--,--,31.84
PRTH UR Equity,Priority Technology Holdings Inc,--,--,7.52
UMBF UW Equity,UMB Financial Corp,--,--,94.66
GCI UN Equity,Gannett Co Inc,--,--,5.84
ERIE UW Equity,Erie Indemnity Co,--,--,193.76
WABC UW Equity,Westamerica BanCorp,--,--,59.2
TCBI UW Equity,Texas Capital Bancshares Inc,--,--,65.85
PACW UW Equity,PacWest Bancorp,--,--,43.1
CBNK UW Equity,Capital Bancorp Inc,--,--,21.05
BRMK UN Equity,Broadmark Realty Capital Inc,--,--,10.8
CARE UW Equity,Carter Bankshares Inc,--,--,13.07
INBX UQ Equity,Inhibrx Inc,--,--,25.83
HRMY UQ Equity,Harmony Biosciences Holdings Inc,--,--,29.58
CNO UN Equity,CNO Financial Group Inc,--,--,23.89
HEAR UQ Equity,Turtle Beach Corp,--,--,31.86
ETRN UN Equity,Equitrans Midstream Corp,--,--,8.67
ASO UW Equity,Academy Sports & Outdoors Inc,--,--,42.41
REG UW Equity,Regency Centers Corp,--,--,65.06
CCCC UW Equity,C4 Therapeutics Inc,--,--,37.74
GRTS UW Equity,Gritstone bio Inc,--,--,10.13
IBP UN Equity,Installed Building Products Inc,--,--,116.18
REPL UW Equity,Replimune Group Inc,--,--,38.91
FGEN UW Equity,FibroGen Inc,--,--,27.67
ALLK UW Equity,Allakos Inc,--,--,92.29
FLDM UW Equity,Fluidigm Corp,--,--,6.24
ETH UN Equity,Ethan Allen Interiors Inc,--,--,27.39
CHNG UW Equity,Change Healthcare Inc,--,--,23.35
ADPT UW Equity,Adaptive Biotechnologies Corp,--,--,40.41
MORF UQ Equity,Morphic Holding Inc,--,--,58.26
BBIO UW Equity,Bridgebio Pharma Inc,--,--,60.45
CIEN UN Equity,Ciena Corp,--,--,58.14
GSIT UW Equity,GSI Technology Inc,--,--,5.81
WBA UW Equity,Walgreens Boots Alliance Inc,--,--,52.16
DPZ UN Equity,Domino's Pizza Inc,--,--,457.98
MAR UW Equity,Marriott International Inc/MD,--,--,140.14
TRUP UQ Equity,Trupanion Inc,--,--,112.15
CNCE UQ Equity,Concert Pharmaceuticals Inc,--,--,4.29
EAT UN Equity,Brinker International Inc,--,--,59.14
CDNS UW Equity,Cadence Design Systems Inc,--,--,134.76
NGVT UN Equity,Ingevity Corp,--,--,81.87
CRS UN Equity,Carpenter Technology Corp,--,--,40.44
JOE UN Equity,St Joe Co/The,--,--,45.12
TYL UN Equity,Tyler Technologies Inc,--,--,453.3
UHS UN Equity,Universal Health Services Inc,--,--,151.18
HURN UW Equity,Huron Consulting Group Inc,--,--,51.4
AGCO UN Equity,AGCO Corp,--,--,131.53
SWKS UW Equity,Skyworks Solutions Inc,--,--,178.7
ATVI UW Equity,Activision Blizzard Inc,--,--,92.26
EBIX UW Equity,Ebix Inc,--,--,35.84
HFC UN Equity,HollyFrontier Corp,--,--,34.69
JKHY UW Equity,Jack Henry & Associates Inc,--,--,166.59
KPTI UW Equity,Karyopharm Therapeutics Inc,--,--,10.99
MYFW UW Equity,First Western Financial Inc,--,--,26.62
AFIN UW Equity,American Finance Trust Inc,--,--,8.61
PRGS UW Equity,Progress Software Corp,--,--,46.51
CNST UW Equity,Constellation Pharmaceuticals Inc,--,--,33.81
RGLD UW Equity,Royal Gold Inc,--,--,112.4
SNPS UW Equity,Synopsys Inc,--,--,268.97
PTEN UW Equity,Patterson-UTI Energy Inc,--,--,10.4
SCHN UW Equity,Schnitzer Steel Industries Inc,--,--,48.57
RS UN Equity,Reliance Steel & Aluminum Co,--,--,153.28
ADTN UW Equity,ADTRAN Inc,--,--,21.22
HSIC UW Equity,Henry Schein Inc,--,--,75.01
ANSS UW Equity,ANSYS Inc,--,--,343.48
FDS UN Equity,FactSet Research Systems Inc,--,--,332.08
AMG UN Equity,Affiliated Managers Group Inc,--,--,157.02
TTWO UW Equity,Take-Two Interactive Software Inc,--,--,173.82
JLL UN Equity,Jones Lang LaSalle Inc,--,--,204.27
MSTR UW Equity,MicroStrategy Inc,--,--,550.05
SBAC UW Equity,SBA Communications Corp,--,--,319.1
ON UW Equity,ON Semiconductor Corp,--,--,37.51
ORA UN Equity,Ormat Technologies Inc,--,--,68.97
MDRX UW Equity,Allscripts Healthcare Solutions Inc,--,--,18.78
CRL UN Equity,Charles River Laboratories International,--,--,367.9
TCFC UR Equity,Community Financial Corp/The,--,--,34.9
BWXT UN Equity,BWX Technologies Inc,--,--,59.28
MRVL UW Equity,Marvell Technology Inc,--,--,56.3
BLKB UW Equity,Blackbaud Inc,--,--,79.02
OIS UN Equity,Oil States International Inc,--,--,8.27
BG UN Equity,Bunge Ltd,--,--,79.11
XRX UN Equity,Xerox Holdings Corp,--,--,24.33
CE UN Equity,Celanese Corp,--,--,150.19
KBR UN Equity,KBR Inc,--,--,38.53
SXC UN Equity,SunCoke Energy Inc,--,--,7.11
ALXO UW Equity,ALX Oncology Holdings Inc,--,--,57.24
HII UN Equity,Huntington Ingalls Industries Inc,--,--,213.28
BLI UW Equity,Berkeley Lights Inc,--,--,48.1
GT UW Equity,Goodyear Tire & Rubber Co/The,--,--,17.44
PNM UN Equity,PNM Resources Inc,--,--,48.42
TWTR UN Equity,Twitter Inc,--,--,67.93
CFG UN Equity,Citizens Financial Group Inc,--,--,47.33
YEXT UN Equity,Yext Inc,--,--,14.57
CFR UN Equity,Cullen/Frost Bankers Inc,--,--,115.37
FCFS UW Equity,FirstCash Inc,--,--,79.51
SUM UN Equity,Summit Materials Inc,--,--,35.59
PB UN Equity,Prosperity Bancshares Inc,--,--,73.94
EVFM UR Equity,Evofem Biosciences Inc,--,--,1.17
EVC UN Equity,Entravision Communications Corp,--,--,6.36
MRKR UQ Equity,Marker Therapeutics Inc,--,--,3.13
LYV UN Equity,Live Nation Entertainment Inc,--,--,92.6
WMS UN Equity,Advanced Drainage Systems Inc,--,--,112.42
OEC UN Equity,Orion Engineered Carbons SA,--,--,18.87
AMSWA UW Equity,American Software Inc/GA,--,--,22.96
COO UN Equity,Cooper Cos Inc/The,--,--,396.43
MAN UN Equity,ManpowerGroup Inc,--,--,122.66
OII UN Equity,Oceaneering International Inc,--,--,16.72
VSH UN Equity,Vishay Intertechnology Inc,--,--,21.97
MRVI UW Equity,Maravai LifeSciences Holdings Inc,--,--,42.7
ATR UN Equity,AptarGroup Inc,--,--,140.92
RMD UN Equity,ResMed Inc,--,--,244.5
LAZ UN Equity,Lazard Ltd,--,--,46
MTD UN Equity,Mettler-Toledo International Inc,--,--,1352.02
VBIV UR Equity,VBI Vaccines Inc,--,--,3.91
ARVN UW Equity,Arvinas Inc,--,--,76.21
BMRN UW Equity,BioMarin Pharmaceutical Inc,--,--,84.79
SPWR UW Equity,SunPower Corp,--,--,27.44
BECN UW Equity,Beacon Roofing Supply Inc,--,--,54.55
BEAM UW Equity,Beam Therapeutics Inc,--,--,93.85
VPG UN Equity,Vishay Precision Group Inc,--,--,34.35
CSPR UN Equity,Casper Sleep Inc,--,--,8.73
SDGR UW Equity,Schrodinger Inc/United States,--,--,77.64
PPD UW Equity,PPD Inc,--,--,46.1
MNOV UQ Equity,MediciNova Inc,--,--,4.12
WAL UN Equity,Western Alliance Bancorp,--,--,95.21
PINC UW Equity,Premier Inc,--,--,35.18
TAST UW Equity,Carrols Restaurant Group Inc,--,--,6.12
CHX UW Equity,ChampionX Corp,--,--,26.92
GTES UN Equity,Gates Industrial Corp PLC,--,--,18.01
CRSR UW Equity,Corsair Gaming Inc,--,--,33.87
VYNE UW Equity,VYNE Therapeutics Inc,--,--,3.74
SHO UN Equity,Sunstone Hotel Investors Inc,--,--,12.91
LYRA UQ Equity,Lyra Therapeutics Inc,--,--,8.62
GOLF UN Equity,Acushnet Holdings Corp,--,--,49.32
FOXA UW Equity,Fox Corp,--,--,38.36
VIAC UW Equity,ViacomCBS Inc,--,--,43.82
FOX UW Equity,Fox Corp,--,--,36.39
PLMR UW Equity,Palomar Holdings Inc,--,--,78.43
TPTX UW Equity,Turning Point Therapeutics Inc,--,--,80.4
CHD UN Equity,Church & Dwight Co Inc,--,--,84.23
DRE UN Equity,Duke Realty Corp,--,--,48.1
VIACA UW Equity,ViacomCBS Inc,--,--,48.53
FRT UN Equity,Federal Realty Investment Trust,--,--,119.27
MDU UN Equity,MDU Resources Group Inc,--,--,31.92
MGM UN Equity,MGM Resorts International,--,--,43.89
TOL UN Equity,Toll Brothers Inc,--,--,57.73
AMWD UW Equity,American Woodmark Corp,--,--,82.27
TBBK UW Equity,Bancorp Inc/The,--,--,24
FOSL UW Equity,Fossil Group Inc,--,--,13.58
SSTI UR Equity,ShotSpotter Inc,--,--,48.77
JBHT UW Equity,JB Hunt Transport Services Inc,--,--,162
LRCX UW Equity,Lam Research Corp,--,--,630.44
MHK UN Equity,Mohawk Industries Inc,--,--,195.72
PNR UN Equity,Pentair PLC,--,--,66.73
AAWW UW Equity,Atlas Air Worldwide Holdings Inc,--,--,68.18
DYAI UR Equity,Dyadic International Inc,--,--,3.67
SEIC UW Equity,SEI Investments Co,--,--,62.52
VRTX UW Equity,Vertex Pharmaceuticals Inc,--,--,194.34
WOOF UW Equity,Petco Health & Wellness Co Inc,--,--,22.56
CUBE UN Equity,CubeSmart,--,--,47.68
TARA UQ Equity,Protara Therapeutics Inc,--,--,10.23
CREE UW Equity,Cree Inc,--,--,98.59
MAC UN Equity,Macerich Co/The,--,--,18.43
NYCB UN Equity,New York Community Bancorp Inc,--,--,11.36
RNR UN Equity,RenaissanceRe Holdings Ltd,--,--,151.38
SIRI UW Equity,Sirius XM Holdings Inc,--,--,6.52
MLM UN Equity,Martin Marietta Materials Inc,--,--,359.27
LTRPA UW Equity,Liberty TripAdvisor Holdings Inc,--,--,4.35
RYN UN Equity,Rayonier Inc,--,--,35.81
BHVN UN Equity,Biohaven Pharmaceutical Holding Co Ltd,--,--,98.36
MDGL UW Equity,Madrigal Pharmaceuticals Inc,--,--,100.81
JOUT UW Equity,Johnson Outdoors Inc,--,--,120.1
SCCO UN Equity,Southern Copper Corp,--,--,64.42
GWGH UR Equity,GWG Holdings Inc,--,--,6.95
LGIH UW Equity,LGI Homes Inc,--,--,153.62
SWKH UR Equity,SWK Holdings Corp,--,--,17.41
FNCB UR Equity,FNCB Bancorp Inc,--,--,7.24
AAOI UQ Equity,Applied Optoelectronics Inc,--,--,8.82
ACGL UW Equity,Arch Capital Group Ltd,--,--,39.3
DISH UW Equity,DISH Network Corp,--,--,42.41
FB UW Equity,Facebook Inc,--,--,341.37
VHC UN Equity,VirnetX Holding Corp,--,--,4.53
ALXN UW Equity,Alexion Pharmaceuticals Inc,--,--,182.74
KKR UN Equity,KKR & Co Inc,--,--,60.76
RE UN Equity,Everest Re Group Ltd,--,--,256.24
NLY UN Equity,Annaly Capital Management Inc,--,--,9.22
ICFI UW Equity,ICF International Inc,--,--,90.66
KNL UN Equity,Knoll Inc,--,--,26.34
ONCR UQ Equity,Oncorus Inc,--,--,15.6
FLOW UN Equity,SPX FLOW Inc,--,--,64.34
IMNM UR Equity,Immunome Inc,--,--,17.81
CCI UN Equity,Crown Castle International Corp,--,--,196.53
CLR UN Equity,Continental Resources Inc/OK,--,--,39.4
PBIP UQ Equity,Prudential Bancorp Inc,--,--,13.95
RRBI UW Equity,Red River Bancshares Inc,--,--,50.45
AAP UN Equity,Advance Auto Parts Inc,--,--,204.43
ILMN UW Equity,Illumina Inc,--,--,474.66
STRO UQ Equity,Sutro Biopharma Inc,--,--,19.5
ADS UN Equity,Alliance Data Systems Corp,--,--,108.85
SEM UN Equity,Select Medical Holdings Corp,--,--,43.08
USX UN Equity,US Xpress Enterprises Inc,--,--,9.15
DLB UN Equity,Dolby Laboratories Inc,--,--,100.06
DOC UN Equity,Physicians Realty Trust,--,--,18.98
REXR UN Equity,Rexford Industrial Realty Inc,--,--,59.2
EPC UN Equity,Edgewell Personal Care Co,--,--,44.35
SAIC UN Equity,Science Applications International Corp,--,--,91.85
INS UN Equity,Intelligent Systems Corp,--,--,30.6
GRMN UW Equity,Garmin Ltd,--,--,144.37
XCUR UR Equity,Exicure Inc,--,--,1.56
XEC UN Equity,Cimarex Energy Co,--,--,73.05
REAL UW Equity,RealReal Inc/The,--,--,21.17
KRTX UQ Equity,Karuna Therapeutics Inc,--,--,126.5
HYFM UW Equity,Hydrofarm Holdings Group Inc,--,--,56.96
HLF UN Equity,Herbalife Nutrition Ltd,--,--,53.03
AXS UN Equity,Axis Capital Holdings Ltd,--,--,50.6
MSGE UN Equity,Madison Square Garden Entertainment Corp,--,--,86
DLR UN Equity,Digital Realty Trust Inc,--,--,152.21
LVS UN Equity,Las Vegas Sands Corp,--,--,52.68
DISCK UW Equity,Discovery Inc,--,--,29.26
LYB UN Equity,LyondellBasell Industries NV,--,--,101.92
ULH UW Equity,Universal Logistics Holdings Inc,--,--,22.57
AVGO UW Equity,Broadcom Inc,--,--,462.2
QRTEA UW Equity,Qurate Retail Inc,--,--,13.31
FLT UN Equity,FleetCor Technologies Inc,--,--,262.34
SCU UN Equity,Sculptor Capital Management Inc,--,--,24.89
LULU UW Equity,Lululemon Athletica Inc,--,--,363.69
EXLS UW Equity,ExlService Holdings Inc,--,--,106.57
AWK UN Equity,American Water Works Co Inc,--,--,155.23
CUBI UN Equity,Customers Bancorp Inc,--,--,40.97
IDYA UW Equity,Ideaya Biosciences Inc,--,--,21.51
GM UN Equity,General Motors Co,--,--,60.3
DG UN Equity,Dollar General Corp,--,--,211.91
CIT UN Equity,CIT Group Inc,--,--,53.05
LEGH UW Equity,Legacy Housing Corp,--,--,17.19
KMI UN Equity,Kinder Morgan Inc,--,--,18.29
RNG UN Equity,RingCentral Inc,--,--,302.01
ARAY UW Equity,Accuray Inc,--,--,4.63
KALV UQ Equity,KalVista Pharmaceuticals Inc,--,--,27.96
HCA UN Equity,HCA Healthcare Inc,--,--,207.62
NWSA UW Equity,News Corp,--,--,25.73
ORI UN Equity,Old Republic International Corp,--,--,25.56
GLDD UW Equity,Great Lakes Dredge & Dock Corp,--,--,14.41
OCUL UQ Equity,Ocular Therapeutix Inc,--,--,14.09
LOCO UW Equity,El Pollo Loco Holdings Inc,--,--,17.9
VEC UN Equity,Vectrus Inc,--,--,49.17
OFLX UQ Equity,Omega Flex Inc,--,--,153.94
WTM UN Equity,White Mountains Insurance Group Ltd,--,--,1159.12
CORE UW Equity,Core-Mark Holding Co Inc,--,--,45.62
TDS UN Equity,Telephone and Data Systems Inc,--,--,23.54
AEO UN Equity,American Eagle Outfitters Inc,--,--,37.59
ARD UN Equity,Ardagh Group SA,--,--,24.9
NXST UW Equity,Nexstar Media Group Inc,--,--,155.1
CTRN UW Equity,Citi Trends Inc,--,--,83.72
EXC UW Equity,Exelon Corp,--,--,44.63
HSC UN Equity,Harsco Corp,--,--,20.98
AM UN Equity,Antero Midstream Corp,--,--,10.54
DBI UN Equity,Designer Brands Inc,--,--,17.61
LBRT UN Equity,Liberty Oilfield Services Inc,--,--,15.58
TFSL UW Equity,TFS Financial Corp,--,--,20.76
PD UN Equity,PagerDuty Inc,--,--,45.11
MYGN UW Equity,Myriad Genetics Inc,--,--,32.61
CRNC UW Equity,Cerence Inc,--,--,111.94
AVLR UN Equity,Avalara Inc,--,--,163.43
DEA UN Equity,Easterly Government Properties Inc,--,--,21.63
WTRG UN Equity,Essential Utilities Inc,--,--,46.82
FCN UN Equity,FTI Consulting Inc,--,--,138.2
UDR UN Equity,UDR Inc,--,--,49.86
EGLE UW Equity,Eagle Bulk Shipping Inc,--,--,53.01
URGN UQ Equity,UroGen Pharma Ltd,--,--,16.94
ADES UQ Equity,Advanced Emissions Solutions Inc,--,--,7.1
ETON UQ Equity,Eton Pharmaceuticals Inc,--,--,6.22
SWAV UW Equity,Shockwave Medical Inc,--,--,194.09
LAMR UW Equity,Lamar Advertising Co,--,--,105.71
SLG UN Equity,SL Green Realty Corp,--,--,82.5
HUN UN Equity,Huntsman Corp,--,--,26.89
AX UN Equity,Axos Financial Inc,--,--,47.33
UFS UN Equity,Domtar Corp,--,--,54.17
