date,vix,spy,spyv,rate10y,rate3m,dxy,oil
26.06.2019,16.21,290.47,51584902,2.048,2.144,96.214,59.38
27.06.2019,15.82,291.50,40355239,2.015,2.139,96.194,59.43
28.06.2019,15.08,293.00,59350929,2.006,2.093,96.13,58.47
01.07.2019,14.06,295.66,79117620,2.026,2.112,96.844,59.09
02.07.2019,12.93,296.43,61504544,1.975,2.184,96.726,56.25
03.07.2019,12.57,298.80,40898896,1.951,2.205,96.768,57.34
05.07.2019,13.28,298.46,51677326,2.035,2.219,97.286,57.51
08.07.2019,13.96,296.82,45841772,2.048,2.233,97.384,57.66
09.07.2019,14.09,297.19,41101279,2.066,2.243,97.489,57.83
10.07.2019,13.03,298.61,58595558,2.062,2.174,97.104,60.43
11.07.2019,12.93,299.31,50889481,2.139,2.142,97.05,60.2
12.07.2019,12.39,300.65,40354410,2.123,2.134,96.81,60.21
15.07.2019,12.68,300.75,33910261,2.09,2.132,96.933,59.58
16.07.2019,12.86,299.71,40567964,2.103,2.148,97.395,57.62
17.07.2019,13.97,297.74,44102443,2.046,2.118,97.223,56.78
18.07.2019,13.53,298.83,51701687,2.025,2.027,96.794,55.3
19.07.2019,14.45,297.17,71081238,2.056,2.068,97.151,55.63
22.07.2019,13.53,297.90,43687404,2.047,2.071,97.257,56.22
23.07.2019,12.61,300.03,44657973,2.082,2.046,97.705,56.77
24.07.2019,12.07,301.44,47213232,2.045,2.095,97.729,55.88
25.07.2019,12.74,300.00,55394092,2.082,2.103,97.818,56.02
26.07.2019,12.16,302.01,45084077,2.071,2.116,98.01,56.2
29.07.2019,12.83,301.46,38126462,2.066,2.103,98.044,56.87
30.07.2019,13.94,300.72,45849045,2.059,2.067,98.05,58.05
31.07.2019,16.12,297.43,104245162,2.015,2.065,98.516,58.58
01.08.2019,17.87,294.84,142646576,1.894,2.078,98.369,53.95
02.08.2019,17.61,292.62,116749695,1.847,2.056,98.074,55.66
05.08.2019,24.59,283.82,178745449,1.709,2.005,97.522,54.69
06.08.2019,20.17,287.80,120711682,1.704,2.033,97.63,53.63
07.08.2019,19.49,287.97,140572265,1.735,2.015,97.544,51.09
08.08.2019,16.91,293.62,87713904,1.718,2.011,97.618,52.54
09.08.2019,17.97,291.62,93729958,1.746,1.989,97.491,54.5
12.08.2019,21.09,288.07,65527632,1.646,1.976,97.38,54.93
13.08.2019,17.52,292.55,94792972,1.705,1.989,97.812,57.1
14.08.2019,22.10,283.90,135622053,1.58,1.944,97.987,55.23
15.08.2019,21.18,284.65,101929845,1.529,1.883,98.144,54.47
16.08.2019,18.47,288.85,85825286,1.555,1.865,98.142,54.87
19.08.2019,16.88,292.33,53640153,1.607,1.901,98.347,56.21
20.08.2019,17.50,290.09,51652752,1.556,1.91,98.19,56.34
21.08.2019,15.80,292.45,49723430,1.59,1.974,98.295,55.68
22.08.2019,16.68,292.36,51739292,1.615,1.986,98.17,55.35
23.08.2019,19.87,284.85,149318151,1.536,1.96,97.64,54.17
26.08.2019,19.32,288.00,72620598,1.536,1.982,98.081,53.64
27.08.2019,20.31,286.87,68262998,1.473,1.977,97.999,54.93
28.08.2019,19.35,288.89,59852324,1.481,1.985,98.21,55.78
29.08.2019,17.88,292.58,57998913,1.496,1.985,98.507,56.71
30.08.2019,18.98,292.45,62961780,1.498,1.983,98.916,55.1
03.09.2019,19.66,290.74,69231875,1.458,1.956,99,53.94
04.09.2019,17.33,294.04,47003957,1.467,1.948,98.451,56.26
05.09.2019,16.27,297.82,83356779,1.559,1.956,98.414,56.3
06.09.2019,15.00,298.05,49584290,1.561,1.953,98.394,56.52
09.09.2019,15.27,298.20,51260290,1.645,1.951,98.281,57.85
10.09.2019,15.20,298.13,57947101,1.732,1.94,98.326,57.4
11.09.2019,14.61,300.25,68821066,1.74,1.949,98.645,55.75
12.09.2019,14.22,301.29,72908745,1.772,1.955,98.309,55.09
13.09.2019,13.74,301.09,62104838,1.898,1.96,98.257,54.85
16.09.2019,14.67,300.16,58191175,1.848,1.984,98.61,62.9
17.09.2019,14.44,300.92,42904427,1.803,1.977,98.261,59.34
18.09.2019,13.95,301.10,74192091,1.798,1.935,98.561,58.11
19.09.2019,14.05,301.08,78099215,1.786,1.922,98.272,58.13
20.09.2019,15.32,298.28,97455979,1.723,1.905,98.513,58.09
23.09.2019,14.91,298.21,47541321,1.728,1.894,98.599,58.64
24.09.2019,17.05,295.87,97367568,1.646,1.915,98.337,57.29
25.09.2019,15.96,297.62,73434081,1.738,1.89,99.037,56.49
26.09.2019,16.07,297.00,58722357,1.694,1.814,99.132,56.41
27.09.2019,17.22,295.40,84781110,1.683,1.789,99.109,55.91
30.09.2019,16.24,296.77,52562761,1.666,1.816,99.377,54.07
01.10.2019,18.56,293.24,89900420,1.637,1.78,99.128,53.62
02.10.2019,20.56,288.06,124523974,1.6,1.744,99.019,52.64
03.10.2019,19.12,290.42,85906799,1.535,1.702,98.864,52.45
04.10.2019,17.04,294.35,66700681,1.53,1.694,98.808,52.81
07.10.2019,17.86,293.08,60656561,1.56,1.713,98.967,52.75
08.10.2019,20.28,288.53,101575470,1.53,1.683,99.133,52.63
09.10.2019,18.64,291.27,65707329,1.585,1.683,99.118,52.59
10.10.2019,17.57,293.24,57255974,1.67,1.677,98.701,53.55
11.10.2019,15.58,296.28,101228577,1.731,1.67,98.301,54.7
14.10.2019,14.57,295.95,40546668,1.731,1.67,98.454,53.59
15.10.2019,13.54,298.88,47832356,1.773,1.657,98.288,52.81
16.10.2019,13.68,298.40,50563596,1.74,1.66,98.002,53.36
17.10.2019,13.79,299.28,46784885,1.753,1.668,97.607,53.93
18.10.2019,14.25,297.97,64338028,1.755,1.665,97.282,53.78
21.10.2019,14.00,299.99,39460901,1.801,1.661,97.328,53.31
22.10.2019,14.46,299.01,49126038,1.762,1.65,97.526,54.16
23.10.2019,14.01,299.88,34991829,1.765,1.658,97.491,55.97
24.10.2019,13.71,300.37,35857459,1.767,1.665,97.631,56.23
25.10.2019,12.65,301.60,45205412,1.796,1.668,97.831,56.66
28.10.2019,13.11,303.30,42146965,1.843,1.637,97.764,55.81
29.10.2019,13.20,303.21,44284921,1.839,1.612,97.69,55.54
30.10.2019,12.33,304.14,49643928,1.772,1.582,97.646,55.06
31.10.2019,13.22,303.33,69053791,1.692,1.535,97.352,54.18
01.11.2019,12.30,306.14,71141515,1.711,1.516,97.239,56.2
04.11.2019,12.83,307.37,60606916,1.778,1.538,97.505,56.54
05.11.2019,13.10,307.03,42933219,1.859,1.549,97.983,57.23
06.11.2019,12.62,307.10,46487108,1.829,1.553,97.952,56.35
07.11.2019,12.73,308.18,54272274,1.918,1.558,98.143,57.15
08.11.2019,12.07,308.94,49068797,1.943,1.55,98.353,57.24
11.11.2019,12.69,308.35,35934909,1.943,1.55,98.2,56.86
12.11.2019,12.68,309.00,46484624,1.936,1.568,98.309,56.8
13.11.2019,13.00,309.10,54459018,1.887,1.571,98.373,57.12
14.11.2019,13.05,309.55,52001874,1.82,1.565,98.163,56.77
15.11.2019,12.05,311.79,62706192,1.832,1.564,97.999,57.72
18.11.2019,12.46,312.02,49327980,1.816,1.556,97.794,57.05
19.11.2019,12.86,311.93,67927818,1.784,1.559,97.856,55.21
20.11.2019,12.78,310.77,79696276,1.747,1.56,97.934,57.11
21.11.2019,13.13,310.27,54664690,1.774,1.569,97.993,58.58
22.11.2019,12.34,310.96,44850228,1.771,1.583,98.27,57.77
25.11.2019,11.87,313.37,48762676,1.756,1.586,98.323,58.01
26.11.2019,11.54,314.08,37727953,1.742,1.587,98.252,58.41
27.11.2019,11.75,315.48,44793179,1.767,1.596,98.37,58.11
29.11.2019,12.62,314.31,36592740,1.777,1.575,98.273,55.17
02.12.2019,14.91,311.64,76110027,1.82,1.566,97.856,55.96
03.12.2019,15.96,309.55,75172709,1.717,1.563,97.737,56.1
04.12.2019,14.80,311.46,49190402,1.775,1.544,97.648,58.43
05.12.2019,14.52,312.02,40781669,1.811,1.536,97.41,58.43
06.12.2019,13.62,314.87,48956767,1.838,1.516,97.7,59.2
09.12.2019,15.86,313.88,34904315,1.82,1.537,97.644,59.02
10.12.2019,15.68,313.53,53107133,1.842,1.55,97.413,59.24
11.12.2019,14.99,314.42,53521450,1.793,1.564,97.078,58.76
12.12.2019,13.94,317.13,96585802,1.893,1.551,97.397,59.18
13.12.2019,12.63,317.32,81546487,1.823,1.56,97.172,60.07
16.12.2019,12.14,319.50,82836128,1.872,1.561,97.019,60.21
17.12.2019,12.29,319.57,61131769,1.881,1.555,97.222,60.94
18.12.2019,12.58,319.59,48199955,1.918,1.559,97.4,60.93
19.12.2019,12.50,320.90,85388424,1.921,1.564,97.379,61.22
20.12.2019,12.51,320.73,149338215,1.918,1.569,97.69,60.44
23.12.2019,12.61,321.22,53015641,1.93,1.562,97.658,60.52
24.12.2019,12.67,321.23,20270007,1.901,1.573,97.654,61.11
26.12.2019,12.65,322.94,31024188,1.895,1.573,97.534,61.68
27.12.2019,13.43,322.86,42554820,1.877,1.556,96.919,61.72
30.12.2019,14.82,321.08,49782730,1.88,1.533,96.74,61.68
31.12.2019,13.78,321.86,57106998,1.919,1.549,96.389,61.06
02.01.2020,12.47,324.87,59253833,1.878,1.528,96.846,61.18
03.01.2020,14.02,322.41,77783121,1.789,1.513,96.838,63.05
06.01.2020,13.85,323.64,55761948,1.81,1.528,96.671,63.27
07.01.2020,13.79,322.73,42854811,1.819,1.53,97.005,62.7
08.01.2020,13.45,324.45,68434153,1.875,1.532,97.299,59.61
09.01.2020,12.54,326.65,48569601,1.856,1.532,97.45,59.56
10.01.2020,12.56,325.71,53057389,1.821,1.533,97.356,59.04
13.01.2020,12.32,327.95,47262010,1.847,1.546,97.345,58.08
14.01.2020,12.39,327.45,63036384,1.812,1.562,97.372,58.23
15.01.2020,12.42,328.19,72056598,1.784,1.56,97.229,57.81
16.01.2020,12.32,330.92,54050328,1.808,1.549,97.32,58.52
17.01.2020,12.10,331.95,95846017,1.822,1.556,97.606,58.54
21.01.2020,12.85,331.30,77742415,1.775,1.537,97.531,58.34
22.01.2020,12.91,331.34,48914899,1.77,1.547,97.527,56.74
23.01.2020,12.98,331.72,51962994,1.733,1.551,97.693,55.59
24.01.2020,14.56,328.77,87578442,1.685,1.528,97.853,54.19
27.01.2020,18.23,323.50,84062463,1.609,1.539,97.956,53.14
28.01.2020,16.28,326.89,63833953,1.657,1.558,98.018,53.48
29.01.2020,16.39,326.62,54040889,1.585,1.553,97.991,53.33
30.01.2020,15.49,327.68,75491844,1.586,1.559,97.867,52.14
31.01.2020,18.84,321.73,113845576,1.508,1.547,97.39,51.56
03.02.2020,17.97,324.12,69242293,1.528,1.562,97.8,50.11
04.02.2020,16.05,329.06,62573190,1.6,1.56,97.961,49.61
05.02.2020,15.15,332.86,65951146,1.652,1.56,98.301,50.75
06.02.2020,14.96,333.98,50359688,1.644,1.563,98.496,50.95
07.02.2020,15.47,332.20,64139443,1.584,1.547,98.684,50.32
10.02.2020,15.04,334.68,42070006,1.571,1.557,98.832,49.57
11.02.2020,15.18,335.26,54864533,1.601,1.564,98.721,49.94
12.02.2020,13.74,337.42,43992662,1.634,1.576,99.049,51.17
13.02.2020,14.15,337.06,54501922,1.618,1.581,99.067,51.42
14.02.2020,13.68,337.60,64582210,1.587,1.573,99.124,52.05
18.02.2020,14.83,336.73,57342526,1.562,1.571,99.44,52.05
19.02.2020,14.38,338.34,48814692,1.568,1.576,99.705,53.29
20.02.2020,15.56,336.95,74163362,1.516,1.574,99.865,53.78
21.02.2020,17.08,333.48,113788208,1.472,1.552,99.262,53.38
24.02.2020,25.03,322.42,161088409,1.371,1.538,99.359,51.43
25.02.2020,27.85,312.65,218913168,1.354,1.523,98.968,49.9
26.02.2020,27.56,311.50,194773819,1.339,1.513,98.996,48.73
27.02.2020,39.16,297.51,284353459,1.262,1.432,98.508,47.09
28.02.2020,40.11,296.26,385764020,1.15,1.284,98.132,44.76
02.03.2020,33.42,309.09,238703625,1.165,1.195,97.36,46.75
03.03.2020,36.82,300.24,300139149,1.001,0.934,97.153,47.18
04.03.2020,31.99,312.86,176613448,1.054,0.721,97.336,46.78
05.03.2020,39.62,302.46,186366809,0.914,0.619,96.82,45.9
06.03.2020,41.94,297.46,228667168,0.764,0.463,95.951,41.28
09.03.2020,54.46,274.23,309417349,0.543,0.36,94.895,31.13
10.03.2020,47.30,288.42,276444058,0.805,0.457,96.414,34.36
11.03.2020,53.90,274.36,256416563,0.872,0.408,96.507,32.98
12.03.2020,75.47,248.11,392220669,0.811,0.328,97.468,31.5
13.03.2020,57.83,269.32,329566100,0.964,0.267,98.749,31.73
16.03.2020,82.69,239.85,297240027,0.721,0.209,98.069,28.7
17.03.2020,75.91,252.80,262070471,1.082,0.16,99.575,26.95
18.03.2020,76.45,240.00,327597131,1.195,0.01,101.16,20.37
19.03.2020,72.00,240.51,289322037,1.144,0.019,102.755,25.22
20.03.2020,66.04,228.80,347158794,0.848,0.015,102.817,22.43
23.03.2020,61.59,222.95,326025169,0.789,-0.009,102.487,23.36
24.03.2020,61.67,243.15,235494475,0.85,-0.006,102.039,24.01
25.03.2020,63.95,246.79,299430255,0.87,-0.043,101.05,24.49
26.03.2020,61.00,261.20,257632816,0.849,-0.088,99.352,22.6
27.03.2020,65.54,253.42,224341217,0.679,-0.005,98.365,21.51
30.03.2020,57.08,261.65,170961866,0.729,0.044,99.181,20.09
31.03.2020,53.54,257.75,194881060,0.67,0.092,99.048,20.48
01.04.2020,57.06,246.15,189554623,0.584,0.071,99.673,20.31
02.04.2020,50.91,251.83,177660430,0.599,0.078,100.18,25.32
03.04.2020,46.80,248.19,135561171,0.597,0.079,100.576,28.34
06.04.2020,45.24,264.86,188061238,0.672,0.085,100.685,26.08
07.04.2020,46.70,265.13,201427189,0.714,0.136,99.9,23.63
08.04.2020,43.35,274.03,153774487,0.773,0.186,100.119,25.09
09.04.2020,41.67,278.20,190282705,0.721,0.224,99.517,22.76
13.04.2020,41.17,275.66,114839053,0.774,0.214,99.348,22.41
14.04.2020,37.76,283.79,134143350,0.754,0.17,98.887,20.11
15.04.2020,40.84,277.76,121775006,0.632,0.14,99.461,19.87
16.04.2020,40.11,279.10,131798325,0.628,0.133,100.025,19.87
17.04.2020,38.15,286.64,146684784,0.643,0.114,99.782,18.27
20.04.2020,43.83,281.59,100109285,0.607,0.088,99.955,-37.63
21.04.2020,45.41,273.04,126385698,0.571,0.099,100.258,10.01
22.04.2020,41.98,279.10,93524584,0.621,0.103,100.388,13.78
23.04.2020,41.38,279.08,104709693,0.603,0.103,100.433,16.5
24.04.2020,35.93,282.97,85165953,0.602,0.113,100.38,16.94
27.04.2020,33.29,287.05,77896608,0.661,0.108,100.041,12.78
28.04.2020,33.57,285.73,105269985,0.614,0.102,99.865,12.34
29.04.2020,31.23,293.21,118745579,0.628,0.103,99.565,15.06
30.04.2020,34.15,290.48,122901701,0.64,0.1,99.016,18.84
01.05.2020,37.19,282.79,125180028,0.614,0.107,99.079,19.78
04.05.2020,35.97,283.57,80873213,0.636,0.103,99.484,20.39
05.05.2020,33.61,286.19,79569938,0.663,0.114,99.709,24.56
06.05.2020,34.12,284.25,73632628,0.704,0.113,100.091,23.99
07.05.2020,31.44,287.68,75250412,0.642,0.103,99.889,23.55
08.05.2020,27.98,292.44,76622128,0.685,0.107,99.734,24.74
11.05.2020,27.57,292.50,79514231,0.711,0.112,100.236,24.14
12.05.2020,33.04,286.67,95870786,0.666,0.126,99.933,25.78
13.05.2020,35.28,281.60,144721099,0.653,0.121,100.242,25.29
14.05.2020,32.61,284.97,121977890,0.623,0.114,100.466,27.56
15.05.2020,31.89,286.28,111146276,0.644,0.112,100.402,29.43
18.05.2020,29.30,295.00,120320229,0.727,0.109,99.665,31.82
19.05.2020,30.53,291.97,95189316,0.69,0.122,99.371,32.5
20.05.2020,27.99,296.93,85861691,0.681,0.119,99.124,33.49
21.05.2020,29.53,294.88,78293925,0.673,0.116,99.37,33.92
22.05.2020,28.16,295.44,63958200,0.66,0.118,99.863,33.25
26.05.2020,28.01,299.08,88951442,0.698,0.126,98.908,34.35
27.05.2020,27.62,303.53,104817449,0.683,0.145,99.062,32.81
28.05.2020,28.59,302.97,90767807,0.692,0.145,98.383,33.71
29.05.2020,27.51,304.32,119265702,0.653,0.139,98.344,35.49
01.06.2020,28.23,305.55,56779836,0.66,0.135,97.83,35.44
02.06.2020,26.84,308.08,74267162,0.686,0.147,97.673,36.81
03.06.2020,25.66,312.18,92567574,0.747,0.151,97.276,37.29
04.06.2020,25.81,311.36,75794363,0.825,0.147,96.677,37.41
05.06.2020,24.52,319.34,150524674,0.896,0.151,96.937,39.55
08.06.2020,25.81,323.20,73641217,0.876,0.162,96.618,38.19
09.06.2020,27.57,320.79,77479228,0.826,0.168,96.324,38.94
10.06.2020,27.57,319.00,95000766,0.728,0.169,95.959,39.6
11.06.2020,40.79,300.61,209243560,0.671,0.179,96.733,36.34
12.06.2020,36.09,304.21,194678879,0.705,0.164,97.319,36.26
15.06.2020,34.40,307.05,135782724,0.722,0.164,96.706,37.12
16.06.2020,33.67,312.96,137627502,0.754,0.162,96.958,38.38
17.06.2020,33.47,311.66,83398944,0.739,0.157,97.158,37.96
18.06.2020,32.94,311.78,80828658,0.709,0.15,97.421,38.84
19.06.2020,35.12,308.64,135549624,0.695,0.15,97.623,39.75
22.06.2020,31.77,310.62,74649389,0.709,0.147,97.039,40.46
23.06.2020,31.37,312.05,68471246,0.713,0.145,96.646,40.37
24.06.2020,33.84,304.09,132813492,0.68,0.141,97.148,38.01
25.06.2020,32.22,307.35,89467968,0.686,0.139,97.429,38.72
26.06.2020,34.73,300.05,127961017,0.642,0.139,97.433,38.49
29.06.2020,31.78,304.46,79773260,0.624,0.131,97.536,39.7
30.06.2020,30.43,308.36,113394772,0.657,0.139,97.391,39.27
01.07.2020,28.62,310.52,72396542,0.677,0.138,97.196,39.82
02.07.2020,27.68,312.23,69344217,0.67,0.139,97.317,40.65
06.07.2020,27.94,317.05,61713828,0.678,0.141,96.725,40.63
07.07.2020,29.43,313.78,82909963,0.641,0.147,96.881,40.62
08.07.2020,28.08,316.18,54638596,0.665,0.141,96.428,40.9
09.07.2020,29.26,314.38,83354158,0.614,0.131,96.7,39.62
10.07.2020,27.29,317.59,57550365,0.646,0.128,96.652,40.55
13.07.2020,32.19,314.84,102997484,0.619,0.131,96.464,40.1
14.07.2020,29.52,318.92,93656951,0.624,0.138,96.259,40.29
15.07.2020,27.76,321.85,87196524,0.631,0.133,96.081,41.2
16.07.2020,28.00,320.79,54622520,0.618,0.109,96.346,40.75
17.07.2020,25.68,321.72,62774911,0.627,0.112,95.942,40.59
20.07.2020,24.46,324.32,56308849,0.612,0.113,95.832,40.81
21.07.2020,24.84,325.01,57498967,0.602,0.115,95.117,41.96
22.07.2020,24.32,326.86,57792915,0.599,0.117,94.988,41.9
23.07.2020,26.08,322.96,75737989,0.579,0.112,94.692,41.07
24.07.2020,25.84,320.88,73766597,0.59,0.106,94.435,41.29
27.07.2020,24.74,323.22,48292970,0.616,0.099,93.668,41.6
28.07.2020,25.44,321.17,57494979,0.58,0.105,93.696,41.04
29.07.2020,24.10,325.12,48454159,0.576,0.101,93.453,41.27
30.07.2020,24.76,323.96,61861714,0.548,0.091,93.021,39.92
31.07.2020,24.46,326.52,85210755,0.529,0.091,93.349,40.27
03.08.2020,24.28,328.79,53077948,0.556,0.085,93.542,41.01
04.08.2020,23.76,330.06,41917893,0.508,0.094,93.382,41.7
05.08.2020,22.99,332.11,42866354,0.549,0.1,92.868,42.19
06.08.2020,22.65,334.33,43679447,0.537,0.093,92.788,41.95
07.08.2020,22.21,334.57,57308270,0.565,0.093,93.435,41.22
10.08.2020,22.13,335.57,44282089,0.577,0.095,93.582,41.94
11.08.2020,24.03,332.80,69601087,0.642,0.103,93.628,41.61
12.08.2020,22.28,337.44,53826128,0.676,0.103,93.443,42.67
13.08.2020,22.13,336.83,41816146,0.722,0.096,93.335,42.24
14.08.2020,22.05,336.84,47260390,0.71,0.094,93.096,42.01
17.08.2020,21.35,337.91,35480974,0.689,0.093,92.851,42.89
18.08.2020,21.51,338.64,38733908,0.67,0.098,92.271,42.89
19.08.2020,22.54,337.23,68054244,0.682,0.096,92.887,42.93
20.08.2020,22.72,338.28,42207826,0.652,0.094,92.793,42.58
21.08.2020,22.54,339.48,55106628,0.63,0.094,93.247,42.34
24.08.2020,22.37,342.92,48588662,0.655,0.09,93.298,42.62
25.08.2020,22.03,344.12,38463381,0.684,0.096,93.019,43.35
26.08.2020,23.27,347.57,50790237,0.689,0.096,93.006,43.39
27.08.2020,24.47,348.33,58034142,0.753,0.1,93.001,43.04
28.08.2020,22.96,350.58,48588940,0.724,0.1,92.371,42.97
31.08.2020,26.41,349.31,66099183,0.706,0.101,92.144,42.61
01.09.2020,26.12,352.60,54999325,0.67,0.103,92.338,42.76
02.09.2020,26.57,357.70,69540035,0.649,0.104,92.847,41.51
03.09.2020,33.60,345.39,148011129,0.636,0.103,92.739,41.37
04.09.2020,30.75,342.57,139156281,0.719,0.107,92.719,39.77
08.09.2020,31.46,333.21,114465322,0.68,0.114,93.445,36.76
09.09.2020,28.81,339.79,91462290,0.702,0.109,93.255,38.05
10.09.2020,29.71,333.89,90569548,0.678,0.112,93.336,37.3
11.09.2020,26.87,334.06,84680194,0.667,0.11,93.333,37.33
14.09.2020,25.85,338.46,65605686,0.674,0.106,93.052,37.26
15.09.2020,25.59,340.17,52920862,0.681,0.105,93.05,38.28
16.09.2020,26.04,338.82,82211256,0.699,0.098,93.214,40.16
17.09.2020,26.46,335.84,91523339,0.69,0.09,92.97,40.97
18.09.2020,25.83,330.65,105877942,0.695,0.087,92.926,41.11
21.09.2020,27.78,326.97,99450829,0.667,0.085,93.656,39.31
22.09.2020,26.86,330.30,63612107,0.672,0.091,93.988,39.6
23.09.2020,28.58,322.64,93112240,0.673,0.094,94.389,39.93
24.09.2020,28.51,323.50,76681332,0.668,0.096,94.354,40.31
25.09.2020,26.38,328.73,71069426,0.656,0.095,94.642,40.25
28.09.2020,26.19,334.19,64584614,0.654,0.095,94.278,40.6
29.09.2020,26.27,332.37,51531594,0.65,0.094,93.891,39.29
30.09.2020,26.37,334.89,104081136,0.685,0.097,93.886,40.22
01.10.2020,26.70,337.04,88698745,0.679,0.09,93.711,38.72
02.10.2020,27.63,333.84,89431112,0.702,0.09,93.844,37.05
05.10.2020,27.96,339.76,45713108,0.783,0.09,93.513,39.22
06.10.2020,29.48,334.93,90128883,0.736,0.093,93.686,40.67
07.10.2020,28.06,340.76,56999597,0.788,0.094,93.63,39.95
08.10.2020,26.36,343.78,45242476,0.786,0.094,93.605,41.19
09.10.2020,25.00,346.85,59528606,0.776,0.099,93.057,40.6
12.10.2020,25.07,352.43,80388533,0.776,0.099,93.065,39.43
13.10.2020,26.07,350.13,73255513,0.728,0.095,93.531,40.2
14.10.2020,26.40,347.93,57958749,0.726,0.103,93.382,41.04
15.10.2020,26.97,347.50,60357659,0.733,0.1,93.856,40.96
16.10.2020,27.41,347.29,89501868,0.746,0.094,93.682,40.88
19.10.2020,29.18,342.01,68425614,0.771,0.091,93.427,40.83
20.10.2020,29.35,343.38,60051880,0.787,0.096,93.067,41.46
21.10.2020,28.65,342.73,63574979,0.824,0.095,92.611,40.03
22.10.2020,28.11,344.61,55399292,0.857,0.09,92.951,40.64
23.10.2020,27.55,345.78,49143931,0.844,0.09,92.768,39.85
26.10.2020,32.46,339.39,91473002,0.803,0.084,93.045,38.56
27.10.2020,33.35,338.22,65994108,0.769,0.093,92.94,39.57
28.10.2020,40.28,326.66,127094307,0.773,0.094,93.405,37.39
29.10.2020,37.59,329.98,90597689,0.824,0.089,93.955,36.17
30.10.2020,38.02,326.54,120448685,0.875,0.089,94.038,35.79
02.11.2020,37.13,330.20,86068299,0.845,0.089,94.129,36.81
03.11.2020,35.55,336.03,93294192,0.9,0.094,93.553,37.66
04.11.2020,29.57,343.54,126959700,0.765,0.089,93.407,39.15
05.11.2020,27.58,350.24,82039749,0.764,0.091,92.525,38.79
06.11.2020,24.86,350.16,74972973,0.82,0.089,92.229,37.14
09.11.2020,25.75,354.56,172304203,0.924,0.094,92.725,40.29
10.11.2020,24.80,354.04,85552022,0.961,0.095,92.749,41.36
11.11.2020,23.45,356.67,58649048,0.978,0.095,93.043,41.45
12.11.2020,25.35,353.21,68118563,0.882,0.089,92.963,41.12
13.11.2020,23.10,358.10,62959429,0.898,0.089,92.755,40.13
16.11.2020,22.45,362.57,74541138,0.908,0.084,92.642,41.34
17.11.2020,22.71,360.62,66111009,0.859,0.082,92.416,41.43
18.11.2020,23.84,356.28,70591299,0.871,0.074,92.316,41.82
19.11.2020,23.11,357.78,59940947,0.83,0.062,92.294,41.74
20.11.2020,23.70,355.33,70411890,0.825,0.067,92.392,42.15
23.11.2020,22.66,357.46,63230608,0.855,0.072,92.505,43.06
24.11.2020,21.64,363.22,62415877,0.881,0.08,92.226,44.91
25.11.2020,21.25,362.66,45330890,0.882,0.085,91.994,45.71
27.11.2020,20.84,363.67,28514072,0.839,0.08,91.79,45.53
30.11.2020,20.57,362.06,83872709,0.841,0.076,91.869,45.34
01.12.2020,20.77,366.02,74504969,0.928,0.084,91.313,44.55
02.12.2020,21.17,366.79,45927000,0.937,0.084,91.118,45.28
03.12.2020,21.28,366.69,62881998,0.907,0.08,90.714,45.64
04.12.2020,20.79,369.85,50749859,0.968,0.079,90.701,46.26
07.12.2020,21.30,369.09,48944269,0.924,0.075,90.792,45.76
08.12.2020,20.68,370.17,42458859,0.92,0.072,90.965,45.6
09.12.2020,22.27,366.85,74098312,0.937,0.074,91.087,45.52
10.12.2020,22.52,366.73,57735353,0.908,0.075,90.824,46.78
11.12.2020,23.31,366.30,57698614,0.898,0.07,90.976,46.57
14.12.2020,24.72,364.66,69216174,0.894,0.067,90.711,46.99
15.12.2020,22.89,369.59,64071099,0.91,0.071,90.473,47.62
16.12.2020,22.50,370.17,58420517,0.918,0.079,90.45,47.82
17.12.2020,21.93,372.24,64119472,0.934,0.082,89.822,48.36
18.12.2020,21.57,369.18,136542328,0.949,0.082,90.016,49.1
21.12.2020,25.16,367.86,96386745,0.935,0.082,90.043,47.74
22.12.2020,24.23,367.24,48388462,0.918,0.081,90.654,47.02
23.12.2020,23.31,367.57,46201402,0.945,0.081,90.413,48.12
24.12.2020,21.53,369.00,26457853,0.926,0.084,90.323,48.23
